"No.","Time","Source","Destination","Protocol","Length","Info"
"67904","447.989239","146.75.47.42","192.168.18.44","QUIC","1322","Protected Payload (KP0)"
"67905","447.989239","146.75.47.42","192.168.18.44","QUIC","1322","Protected Payload (KP0)"
"67906","447.989239","146.75.47.42","192.168.18.44","QUIC","1322","Protected Payload (KP0)"
"67907","447.989239","146.75.47.42","192.168.18.44","QUIC","1322","Protected Payload (KP0)"
"67908","447.989239","146.75.47.42","192.168.18.44","QUIC","1322","Protected Payload (KP0)"
"67909","447.989239","146.75.47.42","192.168.18.44","QUIC","1322","Protected Payload (KP0)"
"67910","447.989239","146.75.47.42","192.168.18.44","QUIC","1322","Protected Payload (KP0)"
"67911","447.989239","52.123.176.151","192.168.18.44","TLSv1.3","81","[TCP Previous segment not captured] , Application Data"
"67912","447.989239","52.123.176.151","192.168.18.44","TCP","513","[TCP Out-Of-Order] 443  >  57825 [PSH, ACK] Seq=9035 Ack=4017 Win=75648 Len=459"
"67913","447.989239","146.75.47.42","192.168.18.44","QUIC","1322","Protected Payload (KP0)"
"67914","447.989239","146.75.47.42","192.168.18.44","QUIC","1322","Protected Payload (KP0)"
"67915","447.989239","146.75.47.42","192.168.18.44","QUIC","1322","Protected Payload (KP0)"
"67916","447.989239","146.75.47.42","192.168.18.44","QUIC","1322","Protected Payload (KP0)"
"67917","447.989239","146.75.47.42","192.168.18.44","QUIC","1322","Protected Payload (KP0)"
"67918","447.989239","146.75.47.42","192.168.18.44","QUIC","1322","Protected Payload (KP0)"
"67919","447.989239","146.75.47.42","192.168.18.44","QUIC","1322","Protected Payload (KP0)"
"67920","447.989239","146.75.47.42","192.168.18.44","QUIC","1322","Protected Payload (KP0)"
"67921","447.989239","146.75.47.42","192.168.18.44","QUIC","1322","Protected Payload (KP0)"
"67922","447.989239","146.75.47.42","192.168.18.44","QUIC","1322","Protected Payload (KP0)"
"67923","447.989239","146.75.47.42","192.168.18.44","QUIC","1322","Protected Payload (KP0)"
"67924","447.989239","146.75.47.42","192.168.18.44","QUIC","1322","Protected Payload (KP0)"
"67925","447.989239","146.75.47.42","192.168.18.44","QUIC","1322","Protected Payload (KP0)"
"67926","447.989239","146.75.47.42","192.168.18.44","QUIC","1322","Protected Payload (KP0)"
"67927","447.989239","146.75.47.42","192.168.18.44","QUIC","1322","Protected Payload (KP0)"
"67928","447.989239","146.75.47.42","192.168.18.44","QUIC","1322","Protected Payload (KP0)"
"67929","447.989239","146.75.47.42","192.168.18.44","QUIC","1322","Protected Payload (KP0)"
"67930","447.989239","146.75.47.42","192.168.18.44","QUIC","1322","Protected Payload (KP0)"
"67931","447.989239","146.75.47.42","192.168.18.44","QUIC","1322","Protected Payload (KP0)"
"67932","447.989239","146.75.47.42","192.168.18.44","QUIC","1322","Protected Payload (KP0)"
"67933","447.989239","146.75.47.42","192.168.18.44","QUIC","1322","Protected Payload (KP0)"
"67934","447.989239","146.75.47.42","192.168.18.44","QUIC","1322","Protected Payload (KP0)"
"67935","447.989239","103.10.124.4","192.168.18.44","TLSv1.2","262","Application Data"
"67936","447.989239","146.75.47.42","192.168.18.44","QUIC","1322","Protected Payload (KP0)"
"67937","447.989239","146.75.47.42","192.168.18.44","QUIC","1322","Protected Payload (KP0)"
"67938","447.989239","146.75.47.42","192.168.18.44","QUIC","1322","Protected Payload (KP0)"
"67939","447.989239","146.75.47.42","192.168.18.44","QUIC","1322","Protected Payload (KP0)"
"67940","447.989239","146.75.47.42","192.168.18.44","QUIC","1322","Protected Payload (KP0)"
"67941","447.989239","146.75.47.42","192.168.18.44","QUIC","1322","Protected Payload (KP0)"
"67942","447.989239","146.75.47.42","192.168.18.44","QUIC","1322","Protected Payload (KP0)"
"67943","447.989239","146.75.47.42","192.168.18.44","QUIC","1322","Protected Payload (KP0)"
"67944","447.989239","146.75.47.42","192.168.18.44","QUIC","1322","Protected Payload (KP0)"
"67945","447.989239","52.123.171.33","192.168.18.44","TLSv1.2","312","New Session Ticket, Change Cipher Spec, Encrypted Handshake Message"
"67946","447.989671","192.168.18.44","52.123.176.151","TCP","66","[TCP Dup ACK 67867#1] 57825  >  443 [ACK] Seq=4017 Ack=9035 Win=65280 Len=0 SLE=9494 SRE=9521"
"67947","447.989815","192.168.18.44","146.75.47.42","QUIC","82","Protected Payload (KP0), DCID=65b88c5d9daccedf6d38b53f0386189758"
"67948","447.990065","192.168.18.44","52.123.176.151","TCP","54","57825  >  443 [ACK] Seq=4017 Ack=9521 Win=65024 Len=0"
"67949","447.990092","192.168.18.44","146.75.47.42","QUIC","82","Protected Payload (KP0), DCID=65b88c5d9daccedf6d38b53f0386189758"
"67950","447.990169","192.168.18.44","146.75.47.42","QUIC","82","Protected Payload (KP0), DCID=65b88c5d9daccedf6d38b53f0386189758"
"67951","447.990327","192.168.18.44","146.75.47.42","QUIC","82","Protected Payload (KP0), DCID=65b88c5d9daccedf6d38b53f0386189758"
"67952","447.990381","192.168.18.44","146.75.47.42","QUIC","84","Protected Payload (KP0), DCID=65b88c5d9daccedf6d38b53f0386189758"
"67953","447.990484","192.168.18.44","146.75.47.42","QUIC","84","Protected Payload (KP0), DCID=65b88c5d9daccedf6d38b53f0386189758"
"67954","447.990526","192.168.18.44","146.75.47.42","QUIC","82","Protected Payload (KP0), DCID=65b88c5d9daccedf6d38b53f0386189758"
"67955","447.990595","192.168.18.44","146.75.47.42","QUIC","89","Protected Payload (KP0), DCID=65b88c5d9daccedf6d38b53f0386189758"
"67956","447.990645","192.168.18.44","146.75.47.42","QUIC","86","Protected Payload (KP0), DCID=65b88c5d9daccedf6d38b53f0386189758"
"67957","447.990685","192.168.18.44","146.75.47.42","QUIC","86","Protected Payload (KP0), DCID=65b88c5d9daccedf6d38b53f0386189758"
"67958","447.990722","192.168.18.44","146.75.47.42","QUIC","84","Protected Payload (KP0), DCID=65b88c5d9daccedf6d38b53f0386189758"
"67959","447.990827","192.168.18.44","146.75.47.42","QUIC","82","Protected Payload (KP0), DCID=65b88c5d9daccedf6d38b53f0386189758"
"67960","447.990880","192.168.18.44","146.75.47.42","QUIC","83","Protected Payload (KP0), DCID=65b88c5d9daccedf6d38b53f0386189758"
"67961","447.990928","192.168.18.44","146.75.47.42","QUIC","83","Protected Payload (KP0), DCID=65b88c5d9daccedf6d38b53f0386189758"
"67962","447.990975","192.168.18.44","146.75.47.42","QUIC","83","Protected Payload (KP0), DCID=65b88c5d9daccedf6d38b53f0386189758"
"67963","447.991011","192.168.18.44","146.75.47.42","QUIC","85","Protected Payload (KP0), DCID=65b88c5d9daccedf6d38b53f0386189758"
"67964","447.991047","192.168.18.44","146.75.47.42","QUIC","83","Protected Payload (KP0), DCID=65b88c5d9daccedf6d38b53f0386189758"
"67965","447.991101","192.168.18.44","146.75.47.42","QUIC","85","Protected Payload (KP0), DCID=65b88c5d9daccedf6d38b53f0386189758"
"67966","447.991137","192.168.18.44","146.75.47.42","QUIC","85","Protected Payload (KP0), DCID=65b88c5d9daccedf6d38b53f0386189758"
"67967","447.991172","192.168.18.44","146.75.47.42","QUIC","85","Protected Payload (KP0), DCID=65b88c5d9daccedf6d38b53f0386189758"
"67968","447.991212","192.168.18.44","146.75.47.42","QUIC","83","Protected Payload (KP0), DCID=65b88c5d9daccedf6d38b53f0386189758"
"67969","447.991273","192.168.18.44","146.75.47.42","QUIC","83","Protected Payload (KP0), DCID=65b88c5d9daccedf6d38b53f0386189758"
"67970","447.991316","192.168.18.44","146.75.47.42","QUIC","85","Protected Payload (KP0), DCID=65b88c5d9daccedf6d38b53f0386189758"
"67971","447.991918","192.168.18.44","146.75.47.42","QUIC","84","Protected Payload (KP0), DCID=65b88c5d9daccedf6d38b53f0386189758"
"67972","447.992007","192.168.18.44","146.75.47.42","QUIC","85","Protected Payload (KP0), DCID=65b88c5d9daccedf6d38b53f0386189758"
"67973","447.992058","192.168.18.44","146.75.47.42","QUIC","85","Protected Payload (KP0), DCID=65b88c5d9daccedf6d38b53f0386189758"
"67974","447.992099","192.168.18.44","146.75.47.42","QUIC","83","Protected Payload (KP0), DCID=65b88c5d9daccedf6d38b53f0386189758"
"67975","447.992152","192.168.18.44","146.75.47.42","QUIC","88","Protected Payload (KP0), DCID=65b88c5d9daccedf6d38b53f0386189758"
"67976","447.992267","192.168.18.44","146.75.47.42","QUIC","83","Protected Payload (KP0), DCID=65b88c5d9daccedf6d38b53f0386189758"
"67977","447.992317","192.168.18.44","146.75.47.42","QUIC","83","Protected Payload (KP0), DCID=65b88c5d9daccedf6d38b53f0386189758"
"67978","447.992364","192.168.18.44","146.75.47.42","QUIC","83","Protected Payload (KP0), DCID=65b88c5d9daccedf6d38b53f0386189758"
"67979","447.992411","192.168.18.44","146.75.47.42","QUIC","85","Protected Payload (KP0), DCID=65b88c5d9daccedf6d38b53f0386189758"
"67980","447.992448","192.168.18.44","146.75.47.42","QUIC","83","Protected Payload (KP0), DCID=65b88c5d9daccedf6d38b53f0386189758"
"67981","447.992493","192.168.18.44","146.75.47.42","QUIC","84","Protected Payload (KP0), DCID=65b88c5d9daccedf6d38b53f0386189758"
"67982","447.992540","192.168.18.44","146.75.47.42","QUIC","84","Protected Payload (KP0), DCID=65b88c5d9daccedf6d38b53f0386189758"
"67983","447.992587","192.168.18.44","146.75.47.42","QUIC","84","Protected Payload (KP0), DCID=65b88c5d9daccedf6d38b53f0386189758"
"67984","447.992631","192.168.18.44","146.75.47.42","QUIC","86","Protected Payload (KP0), DCID=65b88c5d9daccedf6d38b53f0386189758"
"67985","447.992705","192.168.18.44","146.75.47.42","QUIC","84","Protected Payload (KP0), DCID=65b88c5d9daccedf6d38b53f0386189758"
"67986","447.997831","192.168.18.44","103.10.124.4","TLSv1.2","156","Application Data"
"67987","447.998066","192.168.18.44","103.10.124.4","TLSv1.2","666","Application Data, Application Data, Application Data, Application Data, Application Data"
"67988","447.998169","192.168.18.44","103.10.124.4","TLSv1.2","247","Application Data, Application Data"
"67989","447.998513","192.168.18.44","103.10.124.4","TLSv1.2","162","Application Data"
"67990","447.998663","192.168.18.44","52.123.176.151","TCP","1466","57825  >  443 [ACK] Seq=4017 Ack=9521 Win=65024 Len=1412 [TCP PDU reassembled in 67991]"
"67991","447.998663","192.168.18.44","52.123.176.151","TLSv1.3","1158","Application Data"
"67992","448.000854","104.18.41.41","192.168.18.44","TCP","60","443  >  8192 [ACK] Seq=118123 Ack=97575 Win=131072 Len=0"
"67993","448.000854","104.18.41.41","192.168.18.44","TCP","60","443  >  8192 [ACK] Seq=118123 Ack=98975 Win=131072 Len=0"
"67994","448.000854","104.18.41.41","192.168.18.44","TCP","66","[TCP Dup ACK 67993#1] 443  >  8192 [ACK] Seq=118123 Ack=98975 Win=131072 Len=0 SLE=100375 SRE=101545"
"67995","448.000854","104.18.41.41","192.168.18.44","TCP","60","443  >  8192 [ACK] Seq=118123 Ack=101545 Win=131072 Len=0"
"67996","448.007097","192.168.18.44","52.123.171.33","TCP","1466","43628  >  443 [ACK] Seq=552 Ack=6589 Win=65024 Len=1412 [TCP PDU reassembled in 68189]"
"67997","448.027357","192.168.18.44","103.10.124.4","TLSv1.2","173","Application Data"
"67998","448.031360","192.168.18.44","146.75.47.42","QUIC","85","Protected Payload (KP0), DCID=65b88c5d9daccedf6d38b53f0386189758"
"67999","448.035304","192.168.18.44","104.18.41.41","TCP","1454","8192  >  443 [ACK] Seq=101907 Ack=118123 Win=65280 Len=1400 [TCP PDU reassembled in 68001]"
"68000","448.035304","192.168.18.44","104.18.41.41","TCP","1454","8192  >  443 [ACK] Seq=103307 Ack=118123 Win=65280 Len=1400 [TCP PDU reassembled in 68001]"
"68001","448.035304","192.168.18.44","104.18.41.41","TLSv1.3","1423","Application Data"
"68002","448.055320","146.75.47.42","192.168.18.44","QUIC","1322","Protected Payload (KP0)"
"68003","448.055449","146.75.47.42","192.168.18.44","QUIC","1322","Protected Payload (KP0)"
"68004","448.055482","146.75.47.42","192.168.18.44","QUIC","1322","Protected Payload (KP0)"
"68005","448.055497","146.75.47.42","192.168.18.44","QUIC","1322","Protected Payload (KP0)"
"68006","448.055511","146.75.47.42","192.168.18.44","QUIC","1322","Protected Payload (KP0)"
"68007","448.055538","146.75.47.42","192.168.18.44","QUIC","1322","Protected Payload (KP0)"
"68008","448.055559","146.75.47.42","192.168.18.44","QUIC","1322","Protected Payload (KP0)"
"68009","448.055577","146.75.47.42","192.168.18.44","QUIC","1322","Protected Payload (KP0)"
"68010","448.055596","146.75.47.42","192.168.18.44","QUIC","1322","Protected Payload (KP0)"
"68011","448.055615","146.75.47.42","192.168.18.44","QUIC","1322","Protected Payload (KP0)"
"68012","448.055635","146.75.47.42","192.168.18.44","QUIC","1322","Protected Payload (KP0)"
"68013","448.055647","146.75.47.42","192.168.18.44","QUIC","1322","Protected Payload (KP0)"
"68014","448.055662","146.75.47.42","192.168.18.44","QUIC","1322","Protected Payload (KP0)"
"68015","448.055675","146.75.47.42","192.168.18.44","QUIC","1322","Protected Payload (KP0)"
"68016","448.055689","146.75.47.42","192.168.18.44","QUIC","1322","Protected Payload (KP0)"
"68017","448.055705","146.75.47.42","192.168.18.44","QUIC","1322","Protected Payload (KP0)"
"68018","448.055721","192.168.18.44","146.75.47.42","QUIC","86","Protected Payload (KP0), DCID=65b88c5d9daccedf6d38b53f0386189758"
"68019","448.055730","146.75.47.42","192.168.18.44","QUIC","1322","Protected Payload (KP0)"
"68020","448.055748","146.75.47.42","192.168.18.44","QUIC","1322","Protected Payload (KP0)"
"68021","448.055764","146.75.47.42","192.168.18.44","QUIC","1322","Protected Payload (KP0)"
"68022","448.055786","146.75.47.42","192.168.18.44","QUIC","1322","Protected Payload (KP0)"
"68023","448.055801","103.10.124.4","192.168.18.44","TCP","66","27020  >  63214 [ACK] Seq=7242 Ack=3131 Win=5900 Len=0 SLE=3743 SRE=3936"
"68024","448.055812","192.168.18.44","146.75.47.42","QUIC","88","Protected Payload (KP0), DCID=65b88c5d9daccedf6d38b53f0386189758"
"68025","448.055838","192.168.18.44","146.75.47.42","QUIC","88","Protected Payload (KP0), DCID=65b88c5d9daccedf6d38b53f0386189758"
"68026","448.055854","103.10.124.4","192.168.18.44","TCP","66","[TCP Dup ACK 68023#1] 27020  >  63214 [ACK] Seq=7242 Ack=3131 Win=5900 Len=0 SLE=3743 SRE=4044"
"68027","448.055868","192.168.18.44","146.75.47.42","QUIC","90","Protected Payload (KP0), DCID=65b88c5d9daccedf6d38b53f0386189758"
"68028","448.055870","103.10.124.4","192.168.18.44","TCP","60","27020  >  63214 [ACK] Seq=7242 Ack=4044 Win=4988 Len=0"
"68029","448.055895","146.75.47.42","192.168.18.44","QUIC","1322","Protected Payload (KP0)"
"68030","448.055908","192.168.18.44","146.75.47.42","QUIC","92","Protected Payload (KP0), DCID=65b88c5d9daccedf6d38b53f0386189758"
"68031","448.055916","146.75.47.42","192.168.18.44","QUIC","1322","Protected Payload (KP0)"
"68032","448.055927","146.75.47.42","192.168.18.44","QUIC","1322","Protected Payload (KP0)"
"68033","448.055937","192.168.18.44","146.75.47.42","QUIC","92","Protected Payload (KP0), DCID=65b88c5d9daccedf6d38b53f0386189758"
"68034","448.055938","146.75.47.42","192.168.18.44","QUIC","1322","Protected Payload (KP0)"
"68035","448.055949","146.75.47.42","192.168.18.44","QUIC","1322","Protected Payload (KP0)"
"68036","448.055958","146.75.47.42","192.168.18.44","QUIC","1322","Protected Payload (KP0)"
"68037","448.055971","192.168.18.44","146.75.47.42","QUIC","92","Protected Payload (KP0), DCID=65b88c5d9daccedf6d38b53f0386189758"
"68038","448.055976","146.75.47.42","192.168.18.44","QUIC","1322","Protected Payload (KP0)"
"68039","448.055991","146.75.47.42","192.168.18.44","QUIC","1322","Protected Payload (KP0)"
"68040","448.056000","146.75.47.42","192.168.18.44","QUIC","1322","Protected Payload (KP0)"
"68041","448.056010","192.168.18.44","146.75.47.42","QUIC","94","Protected Payload (KP0), DCID=65b88c5d9daccedf6d38b53f0386189758"
"68042","448.056060","192.168.18.44","146.75.47.42","QUIC","101","Protected Payload (KP0), DCID=65b88c5d9daccedf6d38b53f0386189758"
"68043","448.056177","192.168.18.44","146.75.47.42","QUIC","96","Protected Payload (KP0), DCID=65b88c5d9daccedf6d38b53f0386189758"
"68044","448.056213","192.168.18.44","146.75.47.42","QUIC","98","Protected Payload (KP0), DCID=65b88c5d9daccedf6d38b53f0386189758"
"68045","448.056238","192.168.18.44","146.75.47.42","QUIC","98","Protected Payload (KP0), DCID=65b88c5d9daccedf6d38b53f0386189758"
"68046","448.056260","192.168.18.44","146.75.47.42","QUIC","98","Protected Payload (KP0), DCID=65b88c5d9daccedf6d38b53f0386189758"
"68047","448.056283","192.168.18.44","146.75.47.42","QUIC","101","Protected Payload (KP0), DCID=65b88c5d9daccedf6d38b53f0386189758"
"68048","448.056341","192.168.18.44","146.75.47.42","QUIC","102","Protected Payload (KP0), DCID=65b88c5d9daccedf6d38b53f0386189758"
"68049","448.056371","192.168.18.44","146.75.47.42","QUIC","101","Protected Payload (KP0), DCID=65b88c5d9daccedf6d38b53f0386189758"
"68050","448.056395","192.168.18.44","146.75.47.42","QUIC","101","Protected Payload (KP0), DCID=65b88c5d9daccedf6d38b53f0386189758"
"68051","448.056418","192.168.18.44","146.75.47.42","QUIC","103","Protected Payload (KP0), DCID=65b88c5d9daccedf6d38b53f0386189758"
"68052","448.056443","192.168.18.44","146.75.47.42","QUIC","105","Protected Payload (KP0), DCID=65b88c5d9daccedf6d38b53f0386189758"
"68053","448.056470","192.168.18.44","146.75.47.42","QUIC","105","Protected Payload (KP0), DCID=65b88c5d9daccedf6d38b53f0386189758"
"68054","448.056503","192.168.18.44","146.75.47.42","QUIC","105","Protected Payload (KP0), DCID=65b88c5d9daccedf6d38b53f0386189758"
"68055","448.056552","192.168.18.44","146.75.47.42","QUIC","107","Protected Payload (KP0), DCID=65b88c5d9daccedf6d38b53f0386189758"
"68056","448.056575","192.168.18.44","146.75.47.42","QUIC","107","Protected Payload (KP0), DCID=65b88c5d9daccedf6d38b53f0386189758"
"68057","448.056596","192.168.18.44","146.75.47.42","QUIC","107","Protected Payload (KP0), DCID=65b88c5d9daccedf6d38b53f0386189758"
"68058","448.056617","192.168.18.44","146.75.47.42","QUIC","107","Protected Payload (KP0), DCID=65b88c5d9daccedf6d38b53f0386189758"
"68059","448.056654","192.168.18.44","146.75.47.42","QUIC","105","Protected Payload (KP0), DCID=65b88c5d9daccedf6d38b53f0386189758"
"68060","448.056684","192.168.18.44","146.75.47.42","QUIC","105","Protected Payload (KP0), DCID=65b88c5d9daccedf6d38b53f0386189758"
"68061","448.058850","fe80::dd5f:40e5:fa29:f094","ff02::1:3","LLMNR","95","Standard query 0x2f25 ANY DESKTOP-SBHAGM6"
"68062","448.059408","192.168.18.50","224.0.0.252","LLMNR","75","Standard query 0x2f25 ANY DESKTOP-SBHAGM6"
"68063","448.060116","TPLink_94:bd:34","Broadcast","ARP","60","Who has 192.168.18.1? Tell 192.168.18.50"
"68064","448.061533","192.168.18.1","255.255.255.255","DHCP","590","DHCP ACK      - Transaction ID 0x97663176"
"68065","448.114939","146.75.47.42","192.168.18.44","QUIC","1322","Protected Payload (KP0)"
"68066","448.115120","146.75.47.42","192.168.18.44","QUIC","1322","Protected Payload (KP0)"
"68067","448.115154","146.75.47.42","192.168.18.44","QUIC","1322","Protected Payload (KP0)"
"68068","448.115182","146.75.47.42","192.168.18.44","QUIC","1322","Protected Payload (KP0)"
"68069","448.115208","146.75.47.42","192.168.18.44","QUIC","1322","Protected Payload (KP0)"
"68070","448.115235","146.75.47.42","192.168.18.44","QUIC","1322","Protected Payload (KP0)"
"68071","448.115261","52.123.176.151","192.168.18.44","TCP","60","443  >  57825 [ACK] Seq=9521 Ack=6533 Win=81408 Len=0"
"68072","448.115306","146.75.47.42","192.168.18.44","QUIC","1322","Protected Payload (KP0)"
"68073","448.115331","146.75.47.42","192.168.18.44","QUIC","1322","Protected Payload (KP0)"
"68074","448.115357","146.75.47.42","192.168.18.44","QUIC","1322","Protected Payload (KP0)"
"68075","448.115397","146.75.47.42","192.168.18.44","QUIC","1322","Protected Payload (KP0)"
